,arrivals
4140,0.0
4141,0.0
4142,0.0
4143,0.0
4144,0.0
4145,0.0
4146,1.0
4147,2.0
4148,0.0
4149,1.0
4150,3.0
4151,3.0
4152,1.0
4153,3.0
4154,6.0
4155,4.0
4156,5.0
4157,2.0
4158,2.0
4159,0.0
4160,0.0
4161,0.0
4162,0.0
4163,0.0
4164,0.0
4165,0.0
4166,0.0
4167,0.0
4168,0.0
4169,0.0
4170,1.0
4171,1.0
4172,1.0
4173,0.0
4174,1.0
4175,0.0
4176,1.0
4177,2.0
4178,6.0
4179,7.0
4180,3.0
4181,4.0
4182,3.0
4183,1.0
4184,0.0
4185,0.0
4186,0.0
4187,0.0
4188,0.0
4189,0.0
4190,0.0
4191,0.0
4192,0.0
4193,0.0
4194,0.0
4195,3.0
4196,2.0
4197,2.0
4198,1.0
4199,2.0
4200,2.0
4201,3.0
4202,4.0
4203,6.0
4204,9.0
4205,2.0
4206,1.0
4207,1.0
4208,0.0
4209,0.0
4210,0.0
4211,0.0
4212,0.0
4213,0.0
4214,0.0
4215,0.0
4216,0.0
4217,0.0
4218,4.0
4219,4.0
4220,1.0
4221,2.0
4222,2.0
4223,0.0
4224,2.0
4225,3.0
4226,8.0
4227,4.0
4228,5.0
4229,4.0
4230,5.0
4231,1.0
4232,0.0
4233,0.0
4234,0.0
4235,0.0
4236,0.0
4237,0.0
4238,0.0
4239,0.0
4240,0.0
4241,0.0
4242,2.0
4243,4.0
4244,1.0
4245,2.0
4246,1.0
4247,2.0
4248,3.0
4249,5.0
4250,6.0
4251,6.0
4252,4.0
4253,2.0
4254,2.0
4255,1.0
4256,0.0
4257,0.0
4258,0.0
4259,0.0
4260,0.0
4261,0.0
4262,0.0
4263,0.0
4264,0.0
4265,0.0
4266,0.0
4267,2.0
4268,4.0
4269,1.0
4270,5.0
4271,3.0
4272,3.0
4273,4.0
4274,3.0
4275,5.0
4276,4.0
4277,2.0
4278,2.0
4279,0.0
4280,0.0
4281,0.0
4282,0.0
4283,0.0
4284,0.0
4285,0.0
4286,0.0
4287,0.0
4288,0.0
4289,0.0
4290,0.0
4291,0.0
4292,1.0
4293,5.0
4294,4.0
4295,4.0
4296,5.0
4297,6.0
4298,7.0
4299,5.0
4300,3.0
4301,2.0
4302,1.0
4303,0.0
4304,0.0
4305,0.0
4306,0.0
4307,0.0
4308,0.0
4309,0.0
4310,0.0
4311,0.0
4312,0.0
4313,0.0
4314,1.0
4315,3.0
4316,0.0
4317,2.0
4318,3.0
4319,1.0
4320,2.0
4321,4.0
4322,7.0
4323,6.0
4324,4.0
4325,3.0
4326,2.0
4327,0.0
4328,0.0
4329,0.0
4330,0.0
4331,0.0
4332,0.0
4333,0.0
4334,0.0
4335,0.0
4336,0.0
4337,0.0
4338,2.0
4339,2.0
4340,2.0
4341,1.0
4342,2.0
4343,1.0
4344,1.0
4345,2.0
4346,8.0
4347,5.0
4348,4.0
4349,4.0
4350,4.0
4351,2.0
4352,0.0
4353,0.0
4354,0.0
4355,0.0
4356,0.0
4357,0.0
4358,0.0
4359,0.0
4360,0.0
4361,0.0
4362,0.0
4363,3.0
4364,2.0
4365,3.0
4366,0.0
4367,2.0
4368,3.0
4369,4.0
4370,4.0
4371,7.0
4372,9.0
4373,3.0
4374,1.0
4375,1.0
4376,0.0
4377,0.0
4378,0.0
4379,0.0
4380,0.0
4381,0.0
4382,0.0
4383,0.0
4384,0.0
4385,0.0
4386,3.0
4387,4.0
4388,1.0
4389,1.0
4390,1.0
4391,0.0
4392,3.0
4393,3.0
4394,7.0
4395,7.0
4396,5.0
4397,3.0
4398,5.0
4399,1.0
4400,0.0
4401,0.0
4402,0.0
4403,0.0
4404,0.0
4405,0.0
4406,0.0
4407,0.0
4408,0.0
4409,0.0
4410,2.0
4411,5.0
4412,3.0
4413,3.0
4414,1.0
4415,4.0
4416,3.0
4417,4.0
4418,6.0
4419,6.0
4420,4.0
4421,2.0
4422,2.0
4423,1.0
4424,0.0
4425,0.0
4426,0.0
4427,0.0
4428,0.0
4429,0.0
4430,0.0
4431,0.0
4432,0.0
4433,0.0
4434,0.0
4435,3.0
4436,4.0
4437,3.0
4438,5.0
4439,4.0
4440,3.0
4441,4.0
4442,3.0
4443,4.0
4444,4.0
4445,2.0
4446,2.0
4447,0.0
4448,0.0
4449,0.0
4450,0.0
4451,0.0
4452,0.0
4453,0.0
4454,0.0
4455,0.0
4456,0.0
4457,0.0
4458,0.0
4459,0.0
4460,2.0
4461,6.0
4462,4.0
4463,4.0
4464,5.0
4465,6.0
4466,8.0
4467,5.0
4468,4.0
4469,2.0
4470,1.0
4471,0.0
4472,0.0
4473,0.0
4474,0.0
4475,0.0
4476,0.0
4477,0.0
4478,0.0
4479,0.0
4480,0.0
4481,0.0
4482,1.0
4483,3.0
4484,0.0
4485,2.0
4486,4.0
4487,2.0
4488,2.0
4489,4.0
4490,7.0
4491,6.0
4492,5.0
4493,3.0
4494,3.0
4495,0.0
4496,0.0
4497,0.0
4498,0.0
4499,0.0
4500,0.0
4501,0.0
4502,0.0
4503,0.0
4504,0.0
4505,0.0
4506,3.0
4507,3.0
4508,1.0
4509,1.0
4510,1.0
4511,0.0
4512,3.0
4513,2.0
4514,7.0
4515,6.0
4516,4.0
4517,4.0
4518,3.0
4519,2.0
4520,0.0
4521,0.0
4522,0.0
4523,0.0
4524,0.0
4525,0.0
4526,0.0
4527,0.0
4528,0.0
4529,0.0
4530,0.0
4531,2.0
4532,2.0
4533,3.0
4534,1.0
4535,2.0
4536,2.0
4537,3.0
4538,5.0
4539,7.0
4540,10.0
4541,3.0
4542,1.0
4543,2.0
4544,0.0
4545,0.0
4546,0.0
4547,0.0
4548,0.0
4549,0.0
4550,0.0
4551,0.0
4552,0.0
4553,0.0
4554,3.0
4555,3.0
4556,1.0
4557,1.0
4558,2.0
4559,0.0
4560,3.0
4561,3.0
4562,8.0
4563,5.0
4564,5.0
4565,4.0
4566,5.0
4567,1.0
4568,0.0
4569,0.0
4570,0.0
4571,0.0
4572,0.0
4573,0.0
4574,0.0
4575,0.0
4576,0.0
4577,0.0
4578,3.0
4579,4.0
4580,1.0
4581,3.0
4582,2.0
4583,3.0
4584,5.0
4585,5.0
4586,6.0
4587,6.0
4588,5.0
4589,2.0
4590,2.0
4591,1.0
4592,0.0
4593,0.0
4594,0.0
4595,0.0
4596,0.0
4597,0.0
4598,0.0
4599,0.0
4600,0.0
4601,0.0
4602,0.0
4603,1.0
4604,4.0
4605,3.0
4606,6.0
4607,4.0
4608,3.0
4609,4.0
4610,2.0
4611,4.0
4612,3.0
4613,2.0
4614,2.0
4615,0.0
4616,0.0
4617,0.0
4618,0.0
4619,0.0
4620,0.0
4621,0.0
4622,0.0
4623,0.0
4624,0.0
4625,0.0
4626,0.0
4627,0.0
4628,2.0
4629,5.0
4630,4.0
4631,5.0
4632,5.0
4633,6.0
4634,7.0
4635,4.0
4636,3.0
4637,2.0
4638,1.0
4639,0.0
4640,0.0
4641,0.0
4642,0.0
4643,0.0
4644,0.0
4645,0.0
4646,0.0
4647,0.0
4648,0.0
4649,0.0
4650,1.0
4651,2.0
4652,1.0
4653,3.0
4654,2.0
4655,1.0
4656,1.0
4657,4.0
4658,7.0
4659,6.0
4660,4.0
4661,3.0
4662,2.0
4663,0.0
4664,0.0
4665,0.0
4666,0.0
4667,0.0
4668,0.0
4669,0.0
4670,0.0
4671,0.0
4672,0.0
4673,0.0
4674,2.0
4675,1.0
4676,3.0
4677,1.0
4678,3.0
4679,1.0
4680,2.0
4681,4.0
4682,7.0
4683,6.0
4684,4.0
4685,4.0
4686,3.0
4687,2.0
4688,0.0
4689,0.0
4690,0.0
4691,0.0
4692,0.0
4693,0.0
4694,0.0
4695,0.0
4696,0.0
4697,0.0
4698,1.0
4699,2.0
4700,2.0
4701,1.0
4702,1.0
4703,2.0
4704,3.0
4705,3.0
4706,5.0
4707,7.0
4708,9.0
4709,3.0
4710,1.0
4711,1.0
4712,0.0
4713,0.0
4714,0.0
4715,0.0
4716,0.0
4717,0.0
4718,0.0
4719,0.0
4720,0.0
4721,0.0
4722,2.0
4723,3.0
4724,1.0
4725,2.0
4726,1.0
4727,0.0
4728,2.0
4729,3.0
4730,8.0
4731,5.0
4732,5.0
4733,4.0
4734,5.0
4735,1.0
4736,0.0
4737,0.0
4738,0.0
4739,0.0
4740,0.0
4741,0.0
4742,0.0
4743,0.0
4744,0.0
4745,0.0
4746,1.0
4747,4.0
4748,1.0
4749,2.0
4750,1.0
4751,4.0
4752,4.0
4753,5.0
4754,6.0
4755,6.0
4756,5.0
4757,2.0
4758,2.0
4759,2.0
4760,0.0
4761,0.0
4762,0.0
4763,0.0
4764,0.0
4765,0.0
4766,0.0
4767,0.0
4768,0.0
4769,0.0
4770,0.0
4771,2.0
4772,3.0
4773,1.0
4774,5.0
4775,4.0
4776,3.0
4777,4.0
4778,3.0
4779,4.0
4780,3.0
4781,2.0
4782,2.0
4783,0.0
4784,0.0
4785,0.0
4786,0.0
4787,0.0
4788,0.0
4789,0.0
4790,0.0
4791,0.0
4792,0.0
4793,0.0
4794,0.0
4795,0.0
4796,1.0
4797,5.0
4798,4.0
4799,4.0
4800,5.0
4801,6.0
4802,7.0
4803,4.0
4804,3.0
4805,2.0
4806,1.0
4807,0.0
4808,0.0
4809,0.0
4810,0.0
4811,0.0
4812,0.0
4813,0.0
4814,0.0
4815,0.0
4816,0.0
4817,0.0
4818,1.0
4819,3.0
4820,0.0
4821,2.0
4822,3.0
4823,2.0
4824,1.0
4825,3.0
4826,7.0
4827,5.0
4828,4.0
4829,2.0
4830,2.0
4831,0.0
4832,0.0
4833,0.0
4834,0.0
4835,0.0
4836,0.0
4837,0.0
4838,0.0
4839,0.0
4840,0.0
4841,0.0
4842,2.0
4843,1.0
4844,1.0
4845,2.0
4846,1.0
4847,1.0
4848,2.0
4849,2.0
4850,6.0
4851,6.0
4852,4.0
4853,4.0
4854,3.0
4855,2.0
4856,0.0
4857,0.0
4858,0.0
4859,0.0
4860,0.0
4861,0.0
4862,0.0
4863,0.0
4864,0.0
4865,0.0
4866,1.0
4867,2.0
4868,2.0
4869,2.0
4870,1.0
4871,2.0
4872,3.0
4873,4.0
4874,4.0
4875,7.0
4876,9.0
4877,2.0
4878,0.0
4879,1.0
4880,0.0
4881,0.0
4882,0.0
4883,0.0
4884,0.0
4885,0.0
4886,0.0
4887,0.0
4888,0.0
4889,0.0
4890,2.0
4891,2.0
4892,1.0
4893,1.0
4894,1.0
4895,0.0
4896,2.0
4897,3.0
4898,7.0
4899,5.0
4900,4.0
4901,3.0
4902,5.0
4903,0.0
4904,0.0
4905,0.0
4906,0.0
4907,0.0
4908,0.0
4909,0.0
4910,0.0
4911,0.0
4912,0.0
4913,1.0
4914,1.0
4915,4.0
4916,1.0
4917,3.0
4918,1.0
4919,3.0
4920,3.0
4921,4.0
4922,5.0
4923,6.0
4924,5.0
4925,1.0
4926,2.0
4927,2.0
4928,2.0
4929,0.0
4930,0.0
4931,0.0
4932,0.0
4933,0.0
4934,0.0
4935,0.0
4936,0.0
4937,0.0
4938,0.0
4939,1.0
4940,4.0
4941,1.0
4942,4.0
4943,3.0
4944,3.0
4945,4.0
4946,2.0
4947,4.0
4948,3.0
4949,2.0
4950,3.0
4951,0.0
4952,0.0
4953,0.0
4954,1.0
4955,0.0
4956,0.0
4957,0.0
4958,0.0
4959,0.0
4960,0.0
4961,0.0
4962,0.0
4963,0.0
4964,1.0
4965,5.0
4966,5.0
4967,4.0
4968,5.0
4969,5.0
4970,7.0
4971,4.0
4972,3.0
4973,2.0
4974,0.0
4975,0.0
4976,0.0
4977,0.0
4978,0.0
4979,0.0
4980,0.0
4981,0.0
4982,0.0
4983,0.0
4984,0.0
4985,0.0
4986,2.0
4987,2.0
4988,0.0
4989,1.0
4990,3.0
4991,1.0
4992,1.0
4993,3.0
4994,6.0
4995,5.0
4996,4.0
4997,2.0
4998,2.0
4999,0.0
5000,0.0
5001,0.0
5002,0.0
5003,0.0
5004,0.0
5005,0.0
5006,0.0
5007,0.0
5008,0.0
5009,0.0
5010,1.0
5011,1.0
5012,2.0
5013,1.0
5014,1.0
5015,1.0
5016,1.0
5017,2.0
5018,7.0
5019,6.0
5020,4.0
5021,4.0
5022,3.0
5023,2.0
5024,0.0
5025,0.0
5026,0.0
5027,0.0
5028,0.0
5029,0.0
5030,0.0
5031,0.0
5032,0.0
5033,0.0
5034,0.0
5035,2.0
5036,2.0
5037,2.0
5038,0.0
5039,2.0
5040,3.0
5041,3.0
5042,4.0
5043,7.0
5044,9.0
5045,2.0
5046,1.0
5047,2.0
5048,0.0
5049,0.0
5050,0.0
5051,0.0
5052,0.0
5053,0.0
5054,0.0
5055,0.0
5056,0.0
5057,0.0
5058,2.0
5059,3.0
5060,1.0
5061,1.0
5062,1.0
5063,0.0
5064,2.0
5065,3.0
5066,7.0
5067,5.0
5068,4.0
5069,3.0
5070,6.0
5071,1.0
5072,0.0
5073,0.0
5074,0.0
5075,0.0
5076,0.0
5077,0.0
5078,0.0
5079,0.0
5080,0.0
5081,0.0
5082,3.0
5083,4.0
5084,2.0
5085,2.0
5086,1.0
5087,3.0
5088,3.0
5089,5.0
5090,6.0
5091,6.0
5092,5.0
5093,1.0
5094,2.0
5095,0.0
5096,0.0
5097,0.0
5098,0.0
5099,0.0
5100,0.0
5101,0.0
5102,0.0
5103,0.0
5104,0.0
5105,0.0
5106,1.0
5107,1.0
5108,4.0
5109,2.0
5110,5.0
5111,4.0
5112,3.0
5113,4.0
5114,2.0
5115,4.0
5116,3.0
5117,1.0
5118,2.0
5119,0.0
5120,0.0
5121,0.0
5122,0.0
5123,0.0
5124,0.0
5125,0.0
5126,0.0
5127,0.0
5128,0.0
5129,0.0
5130,0.0
5131,0.0
5132,2.0
5133,5.0
5134,4.0
5135,4.0
5136,5.0
5137,6.0
5138,8.0
5139,5.0
5140,3.0
5141,2.0
5142,1.0
5143,0.0
5144,0.0
5145,0.0
5146,0.0
5147,0.0
5148,0.0
5149,0.0
5150,0.0
5151,0.0
5152,0.0
5153,0.0
5154,1.0
5155,2.0
5156,0.0
5157,2.0
5158,3.0
5159,1.0
5160,2.0
5161,3.0
5162,7.0
5163,5.0
5164,4.0
5165,3.0
5166,3.0
5167,0.0
5168,1.0
5169,0.0
5170,0.0
5171,0.0
5172,0.0
5173,0.0
5174,0.0
5175,0.0
5176,0.0
5177,0.0
5178,2.0
5179,1.0
5180,2.0
5181,1.0
5182,1.0
5183,1.0
5184,2.0
5185,3.0
5186,7.0
5187,6.0
5188,4.0
5189,5.0
5190,4.0
5191,1.0
5192,0.0
5193,0.0
5194,0.0
5195,0.0
5196,0.0
5197,0.0
5198,0.0
5199,0.0
5200,0.0
5201,0.0
5202,1.0
5203,2.0
5204,3.0
5205,3.0
5206,1.0
5207,2.0
5208,3.0
5209,4.0
5210,5.0
5211,7.0
5212,10.0
5213,3.0
5214,1.0
5215,1.0
5216,0.0
5217,0.0
5218,0.0
5219,0.0
5220,0.0
5221,0.0
5222,0.0
5223,0.0
5224,0.0
5225,0.0
5226,3.0
5227,3.0
5228,1.0
5229,2.0
5230,2.0
5231,1.0
5232,3.0
5233,3.0
5234,7.0
5235,5.0
5236,5.0
5237,4.0
5238,5.0
5239,1.0
5240,0.0
5241,0.0
5242,0.0
5243,0.0
5244,0.0
5245,0.0
5246,0.0
5247,0.0
5248,0.0
5249,0.0
5250,2.0
5251,4.0
5252,2.0
5253,2.0
5254,1.0
5255,3.0
5256,4.0
5257,5.0
5258,6.0
5259,6.0
5260,5.0
5261,2.0
5262,2.0
5263,1.0
5264,0.0
5265,0.0
5266,0.0
5267,0.0
5268,0.0
5269,0.0
5270,0.0
5271,0.0
5272,0.0
5273,0.0
5274,0.0
5275,1.0
5276,4.0
5277,2.0
5278,5.0
5279,4.0
5280,3.0
5281,4.0
5282,3.0
5283,4.0
5284,4.0
5285,2.0
5286,2.0
5287,0.0
5288,0.0
5289,0.0
5290,0.0
5291,0.0
5292,0.0
5293,0.0
5294,0.0
5295,0.0
5296,0.0
5297,0.0
5298,0.0
5299,0.0
5300,2.0
5301,5.0
5302,4.0
5303,4.0
5304,5.0
5305,6.0
5306,8.0
5307,5.0
5308,4.0
5309,3.0
5310,2.0
5311,0.0
5312,0.0
5313,0.0
5314,0.0
5315,0.0
5316,0.0
5317,0.0
5318,0.0
5319,0.0
5320,0.0
5321,0.0
5322,0.0
5323,3.0
5324,0.0
5325,2.0
5326,3.0
5327,1.0
5328,2.0
5329,3.0
5330,7.0
5331,6.0
5332,4.0
5333,2.0
5334,2.0
5335,0.0
5336,0.0
5337,0.0
5338,0.0
5339,0.0
5340,0.0
5341,0.0
5342,0.0
5343,0.0
5344,0.0
5345,0.0
5346,2.0
5347,2.0
5348,2.0
5349,2.0
5350,2.0
5351,1.0
5352,1.0
5353,2.0
5354,7.0
5355,6.0
5356,4.0
5357,4.0
5358,3.0
5359,2.0
5360,0.0
5361,0.0
5362,0.0
5363,0.0
5364,0.0
5365,0.0
5366,0.0
5367,0.0
5368,0.0
5369,0.0
5370,1.0
5371,2.0
5372,2.0
5373,2.0
5374,1.0
5375,2.0
5376,3.0
5377,4.0
5378,5.0
5379,8.0
5380,10.0
5381,3.0
5382,1.0
5383,2.0
5384,0.0
5385,0.0
5386,0.0
5387,0.0
5388,0.0
5389,0.0
5390,0.0
5391,0.0
5392,0.0
5393,0.0
5394,2.0
5395,3.0
5396,1.0
5397,1.0
5398,2.0
5399,1.0
5400,2.0
5401,4.0
5402,7.0
5403,5.0
5404,5.0
5405,3.0
5406,6.0
5407,2.0
5408,1.0
5409,0.0
5410,0.0
5411,0.0
5412,0.0
5413,0.0
5414,0.0
5415,0.0
5416,0.0
5417,0.0
5418,2.0
5419,4.0
5420,1.0
5421,2.0
5422,1.0
5423,3.0
5424,4.0
5425,5.0
5426,6.0
5427,6.0
5428,5.0
5429,3.0
5430,2.0
5431,1.0
5432,0.0
5433,0.0
5434,0.0
5435,0.0
5436,0.0
5437,0.0
5438,0.0
5439,0.0
5440,0.0
5441,0.0
5442,0.0
5443,2.0
5444,4.0
5445,2.0
5446,5.0
5447,4.0
5448,3.0
5449,4.0
5450,3.0
5451,4.0
5452,4.0
5453,2.0
5454,2.0
5455,0.0
5456,0.0
5457,0.0
5458,0.0
5459,0.0
5460,0.0
5461,0.0
5462,0.0
5463,0.0
5464,0.0
5465,0.0
5466,0.0
5467,0.0
5468,1.0
5469,5.0
5470,4.0
5471,4.0
5472,5.0
5473,6.0
5474,7.0
5475,5.0
5476,3.0
5477,2.0
5478,0.0
5479,0.0
5480,0.0
5481,0.0
5482,0.0
5483,0.0
5484,0.0
5485,0.0
5486,0.0
5487,0.0
5488,0.0
5489,1.0
5490,1.0
5491,3.0
5492,1.0
5493,2.0
5494,2.0
5495,2.0
5496,1.0
5497,3.0
5498,6.0
5499,7.0
5500,4.0
5501,3.0
5502,2.0
5503,0.0
5504,0.0
5505,0.0
5506,0.0
5507,0.0
5508,0.0
5509,0.0
5510,0.0
5511,0.0
5512,0.0
5513,0.0
5514,2.0
5515,1.0
5516,2.0
5517,0.0
5518,3.0
5519,2.0
5520,2.0
5521,2.0
5522,7.0
5523,6.0
5524,3.0
5525,4.0
5526,3.0
5527,1.0
5528,0.0
5529,0.0
5530,0.0
5531,0.0
5532,0.0
5533,0.0
5534,0.0
5535,0.0
5536,0.0
5537,0.0
5538,1.0
5539,3.0
5540,2.0
5541,2.0
5542,0.0
5543,1.0
5544,2.0
5545,3.0
5546,4.0
5547,8.0
5548,10.0
5549,2.0
5550,1.0
5551,2.0
5552,0.0
5553,0.0
5554,0.0
5555,0.0
5556,0.0
5557,0.0
5558,0.0
5559,0.0
5560,0.0
5561,0.0
5562,3.0
5563,4.0
5564,3.0
5565,1.0
5566,1.0
5567,0.0
5568,2.0
5569,3.0
5570,7.0
5571,6.0
5572,4.0
5573,4.0
5574,5.0
5575,1.0
5576,0.0
5577,0.0
5578,0.0
5579,0.0
5580,0.0
5581,0.0
5582,0.0
5583,0.0
5584,0.0
5585,0.0
5586,2.0
5587,5.0
5588,2.0
5589,2.0
5590,1.0
5591,3.0
5592,3.0
5593,4.0
5594,5.0
5595,6.0
5596,6.0
5597,3.0
5598,3.0
5599,1.0
5600,0.0
5601,0.0
5602,0.0
5603,0.0
5604,0.0
5605,0.0
5606,0.0
5607,0.0
5608,0.0
5609,0.0
5610,1.0
5611,2.0
5612,4.0
5613,1.0
5614,5.0
5615,3.0
5616,3.0
5617,5.0
5618,4.0
5619,4.0
5620,3.0
5621,1.0
5622,2.0
5623,0.0
5624,0.0
5625,0.0
5626,0.0
5627,0.0
5628,0.0
5629,0.0
5630,0.0
5631,0.0
5632,0.0
5633,0.0
5634,0.0
5635,0.0
5636,2.0
5637,5.0
5638,4.0
5639,4.0
5640,5.0
5641,6.0
5642,8.0
5643,4.0
5644,4.0
5645,2.0
5646,1.0
5647,2.0
5648,0.0
5649,0.0
5650,0.0
5651,0.0
5652,0.0
5653,0.0
5654,0.0
5655,0.0
5656,0.0
5657,0.0
5658,1.0
5659,3.0
5660,2.0
5661,1.0
5662,3.0
5663,1.0
5664,2.0
5665,4.0
5666,7.0
5667,6.0
5668,4.0
5669,2.0
5670,3.0
5671,2.0
5672,0.0
5673,0.0
5674,0.0
5675,0.0
5676,0.0
5677,0.0
5678,0.0
5679,0.0
5680,0.0
5681,0.0
5682,2.0
5683,2.0
5684,2.0
5685,2.0
5686,1.0
5687,0.0
5688,1.0
5689,2.0
5690,7.0
5691,6.0
5692,4.0
5693,4.0
5694,4.0
5695,1.0
5696,0.0
5697,0.0
5698,0.0
5699,0.0
5700,0.0
5701,0.0
5702,0.0
5703,0.0
5704,0.0
5705,0.0
5706,1.0
5707,3.0
5708,2.0
5709,2.0
5710,0.0
5711,2.0
5712,3.0
5713,3.0
5714,4.0
5715,6.0
5716,9.0
5717,3.0
5718,1.0
5719,1.0
5720,0.0
5721,0.0
5722,0.0
5723,0.0
5724,0.0
5725,0.0
5726,0.0
5727,0.0
5728,0.0
5729,0.0
5730,3.0
5731,3.0
5732,1.0
5733,2.0
5734,1.0
5735,1.0
5736,3.0
5737,3.0
5738,7.0
5739,5.0
5740,4.0
5741,4.0
5742,6.0
5743,1.0
5744,0.0
5745,0.0
5746,0.0
5747,0.0
5748,0.0
5749,0.0
5750,0.0
5751,0.0
5752,0.0
5753,0.0
5754,2.0
5755,5.0
5756,2.0
5757,3.0
5758,1.0
5759,3.0
5760,3.0
5761,5.0
5762,6.0
5763,6.0
5764,4.0
5765,2.0
5766,2.0
5767,1.0
5768,0.0
5769,0.0
5770,0.0
5771,0.0
5772,0.0
5773,0.0
5774,0.0
5775,0.0
5776,0.0
5777,0.0
5778,0.0
5779,2.0
5780,4.0
5781,2.0
5782,5.0
5783,4.0
5784,3.0
5785,6.0
5786,2.0
5787,5.0
5788,3.0
5789,1.0
5790,2.0
5791,0.0
5792,0.0
5793,0.0
5794,0.0
5795,0.0
5796,0.0
5797,0.0
5798,0.0
5799,0.0
5800,0.0
5801,1.0
5802,0.0
5803,4.0
5804,2.0
5805,5.0
5806,5.0
5807,4.0
5808,5.0
5809,6.0
5810,7.0
5811,5.0
5812,4.0
5813,3.0
5814,2.0
5815,0.0
5816,0.0
5817,0.0
5818,0.0
5819,0.0
5820,0.0
5821,0.0
5822,0.0
5823,0.0
5824,0.0
5825,0.0
5826,1.0
5827,3.0
5828,0.0
5829,2.0
5830,3.0
5831,1.0
5832,2.0
5833,3.0
5834,7.0
5835,6.0
5836,5.0
5837,3.0
5838,2.0
5839,0.0
5840,0.0
5841,0.0
5842,0.0
5843,0.0
5844,0.0
5845,0.0
5846,0.0
5847,0.0
5848,0.0
5849,0.0
5850,2.0
5851,1.0
5852,2.0
5853,2.0
5854,2.0
5855,1.0
5856,2.0
5857,2.0
5858,7.0
5859,6.0
5860,4.0
5861,5.0
5862,3.0
5863,1.0
5864,0.0
5865,0.0
5866,0.0
5867,0.0
5868,0.0
5869,0.0
5870,0.0
5871,0.0
5872,0.0
5873,0.0
5874,0.0
5875,2.0
5876,3.0
5877,3.0
5878,1.0
5879,2.0
5880,3.0
5881,4.0
5882,5.0
5883,7.0
5884,9.0
5885,3.0
5886,2.0
5887,2.0
5888,0.0
5889,0.0
5890,0.0
5891,0.0
5892,0.0
5893,0.0
5894,0.0
5895,0.0
5896,0.0
5897,0.0
5898,3.0
5899,3.0
5900,2.0
5901,1.0
5902,2.0
5903,1.0
5904,3.0
5905,3.0
5906,7.0
5907,5.0
5908,5.0
5909,4.0
5910,5.0
5911,1.0
5912,0.0
5913,0.0
5914,0.0
5915,0.0
5916,0.0
5917,0.0
5918,0.0
5919,0.0
5920,0.0
5921,0.0
5922,3.0
5923,4.0
5924,1.0
5925,2.0
5926,2.0
5927,3.0
5928,4.0
5929,5.0
5930,6.0
5931,7.0
5932,5.0
5933,2.0
5934,3.0
5935,1.0
5936,0.0
5937,1.0
5938,0.0
5939,0.0
5940,0.0
5941,0.0
5942,0.0
5943,0.0
5944,0.0
5945,0.0
5946,0.0
5947,3.0
5948,4.0
5949,2.0
5950,5.0
5951,4.0
5952,4.0
5953,5.0
5954,3.0
5955,4.0
5956,4.0
5957,2.0
5958,2.0
5959,0.0
5960,0.0
5961,0.0
5962,0.0
5963,0.0
5964,0.0
5965,0.0
5966,0.0
5967,0.0
5968,0.0
5969,0.0
5970,0.0
5971,0.0
5972,1.0
5973,5.0
5974,5.0
5975,4.0
5976,5.0
5977,6.0
5978,8.0
5979,4.0
5980,4.0
5981,3.0
5982,1.0
5983,0.0
5984,0.0
5985,0.0
5986,0.0
5987,0.0
5988,0.0
5989,0.0
5990,0.0
5991,0.0
5992,0.0
5993,0.0
5994,1.0
5995,3.0
5996,1.0
5997,2.0
5998,3.0
5999,1.0
6000,1.0
6001,4.0
6002,7.0
6003,5.0
6004,4.0
6005,2.0
6006,3.0
6007,1.0
6008,1.0
6009,0.0
6010,0.0
6011,0.0
6012,0.0
6013,0.0
6014,0.0
6015,0.0
6016,0.0
6017,0.0
6018,2.0
6019,1.0
6020,2.0
6021,1.0
6022,2.0
6023,1.0
6024,1.0
6025,2.0
6026,7.0
6027,6.0
6028,4.0
6029,4.0
6030,3.0
6031,2.0
6032,0.0
6033,0.0
6034,0.0
6035,0.0
6036,0.0
6037,0.0
6038,0.0
6039,0.0
6040,0.0
6041,0.0
6042,0.0
6043,3.0
6044,2.0
6045,2.0
6046,1.0
6047,2.0
6048,3.0
6049,4.0
6050,5.0
6051,8.0
6052,10.0
6053,3.0
6054,1.0
6055,1.0
6056,0.0
6057,0.0
6058,0.0
6059,0.0
6060,0.0
6061,0.0
6062,0.0
6063,0.0
6064,0.0
6065,0.0
6066,3.0
6067,3.0
6068,1.0
6069,2.0
6070,2.0
6071,1.0
6072,2.0
6073,3.0
6074,8.0
6075,5.0
6076,5.0
6077,4.0
6078,5.0
6079,1.0
6080,0.0
6081,0.0
6082,0.0
6083,0.0
6084,0.0
6085,0.0
6086,0.0
6087,0.0
6088,0.0
6089,0.0
6090,2.0
6091,5.0
6092,1.0
6093,3.0
6094,1.0
6095,3.0
6096,4.0
6097,5.0
6098,6.0
6099,6.0
6100,5.0
6101,2.0
6102,2.0
6103,3.0
6104,0.0
6105,0.0
6106,0.0
6107,0.0
6108,0.0
6109,0.0
6110,0.0
6111,0.0
6112,0.0
6113,0.0
6114,1.0
6115,2.0
6116,4.0
6117,2.0
6118,5.0
6119,3.0
6120,3.0
6121,5.0
6122,3.0
6123,4.0
6124,4.0
6125,3.0
6126,3.0
6127,0.0
6128,0.0
6129,0.0
6130,0.0
6131,0.0
6132,0.0
6133,0.0
6134,0.0
6135,0.0
6136,0.0
6137,0.0
6138,0.0
