,arrivals
19138,0.0
19139,0.0
19140,0.0
19141,0.0
19142,2.0
19143,6.0
19144,4.0
19145,4.0
19146,4.0
19147,7.0
19148,5.0
19149,3.0
19150,3.0
19151,4.0
19152,5.0
19153,4.0
19154,1.0
19155,0.0
19156,0.0
19157,0.0
19158,0.0
19159,0.0
19160,0.0
19161,0.0
19162,0.0
19163,0.0
19164,0.0
19165,0.0
19166,2.0
19167,9.0
19168,6.0
19169,4.0
19170,4.0
19171,5.0
19172,7.0
19173,3.0
19174,4.0
19175,5.0
19176,6.0
19177,5.0
19178,3.0
19179,0.0
19180,0.0
19181,0.0
19182,0.0
19183,0.0
19184,0.0
19185,0.0
19186,0.0
19187,0.0
19188,0.0
19189,0.0
19190,2.0
19191,7.0
19192,5.0
19193,5.0
19194,5.0
19195,6.0
19196,6.0
19197,3.0
19198,4.0
19199,6.0
19200,7.0
19201,6.0
19202,2.0
19203,0.0
19204,0.0
19205,0.0
19206,0.0
19207,0.0
19208,0.0
19209,0.0
19210,0.0
19211,0.0
19212,0.0
19213,0.0
19214,1.0
19215,7.0
19216,4.0
19217,5.0
19218,5.0
19219,6.0
19220,6.0
19221,4.0
19222,4.0
19223,5.0
19224,7.0
19225,7.0
19226,3.0
19227,0.0
19228,0.0
19229,0.0
19230,0.0
19231,0.0
19232,0.0
19233,0.0
19234,0.0
19235,0.0
19236,0.0
19237,0.0
19238,1.0
19239,8.0
19240,5.0
19241,5.0
19242,6.0
19243,8.0
19244,6.0
19245,5.0
19246,4.0
19247,5.0
19248,8.0
19249,7.0
19250,3.0
19251,0.0
19252,0.0
19253,0.0
19254,0.0
19255,0.0
19256,0.0
19257,0.0
19258,0.0
19259,0.0
19260,0.0
19261,0.0
19262,1.0
19263,2.0
19264,5.0
19265,8.0
19266,10.0
19267,10.0
19268,10.0
19269,7.0
19270,6.0
19271,5.0
19272,6.0
19273,4.0
19274,2.0
19275,0.0
19276,0.0
19277,0.0
19278,0.0
19279,0.0
19280,0.0
19281,0.0
19282,0.0
19283,0.0
19284,0.0
19285,0.0
19286,0.0
19287,3.0
19288,4.0
19289,4.0
19290,8.0
19291,8.0
19292,7.0
19293,5.0
19294,6.0
19295,4.0
19296,4.0
19297,1.0
19298,0.0
19299,0.0
19300,0.0
19301,0.0
19302,0.0
19303,0.0
19304,0.0
19305,0.0
19306,0.0
19307,0.0
19308,0.0
19309,0.0
19310,1.0
19311,7.0
19312,4.0
19313,3.0
19314,4.0
19315,7.0
19316,4.0
19317,2.0
19318,2.0
19319,4.0
19320,4.0
19321,3.0
19322,1.0
19323,0.0
19324,0.0
19325,0.0
19326,0.0
19327,0.0
19328,0.0
19329,0.0
19330,0.0
19331,0.0
19332,0.0
19333,0.0
19334,4.0
19335,7.0
19336,7.0
19337,3.0
19338,4.0
19339,5.0
19340,6.0
19341,3.0
19342,3.0
19343,4.0
19344,6.0
19345,5.0
19346,2.0
19347,0.0
19348,0.0
19349,0.0
19350,0.0
19351,0.0
19352,0.0
19353,0.0
19354,0.0
19355,0.0
19356,0.0
19357,0.0
19358,1.0
19359,6.0
19360,4.0
19361,4.0
19362,4.0
19363,6.0
19364,6.0
19365,3.0
19366,4.0
19367,5.0
19368,6.0
19369,6.0
19370,2.0
19371,0.0
19372,0.0
19373,0.0
19374,0.0
19375,0.0
19376,0.0
19377,0.0
19378,0.0
19379,0.0
19380,0.0
19381,0.0
19382,0.0
19383,5.0
19384,5.0
19385,5.0
19386,4.0
19387,6.0
19388,5.0
19389,3.0
19390,3.0
19391,4.0
19392,6.0
19393,6.0
19394,2.0
19395,0.0
19396,0.0
19397,0.0
19398,0.0
19399,0.0
19400,0.0
19401,0.0
19402,0.0
19403,0.0
19404,0.0
19405,0.0
19406,0.0
19407,7.0
19408,5.0
19409,4.0
19410,5.0
19411,8.0
19412,6.0
19413,4.0
19414,4.0
19415,5.0
19416,8.0
19417,6.0
19418,2.0
19419,0.0
19420,0.0
19421,0.0
19422,0.0
19423,0.0
19424,0.0
19425,0.0
19426,0.0
19427,0.0
19428,0.0
19429,0.0
19430,0.0
19431,1.0
19432,6.0
19433,7.0
19434,10.0
19435,9.0
19436,10.0
19437,7.0
19438,6.0
19439,5.0
19440,6.0
19441,4.0
19442,2.0
19443,0.0
19444,0.0
19445,0.0
19446,0.0
19447,0.0
19448,0.0
19449,0.0
19450,0.0
19451,0.0
19452,0.0
19453,0.0
19454,0.0
19455,2.0
19456,2.0
19457,4.0
19458,8.0
19459,7.0
19460,7.0
19461,6.0
19462,5.0
19463,4.0
19464,4.0
19465,1.0
19466,0.0
19467,0.0
19468,0.0
19469,0.0
19470,0.0
19471,0.0
19472,0.0
19473,0.0
19474,0.0
19475,0.0
19476,0.0
19477,0.0
19478,0.0
19479,6.0
19480,3.0
19481,4.0
19482,3.0
19483,6.0
19484,4.0
19485,3.0
19486,2.0
19487,4.0
19488,4.0
19489,3.0
19490,1.0
19491,0.0
19492,0.0
19493,0.0
19494,0.0
19495,0.0
19496,0.0
19497,0.0
19498,0.0
19499,0.0
19500,0.0
19501,0.0
19502,3.0
19503,6.0
19504,4.0
19505,4.0
19506,4.0
19507,5.0
19508,7.0
19509,4.0
19510,4.0
19511,4.0
19512,6.0
19513,5.0
19514,2.0
19515,0.0
19516,0.0
19517,0.0
19518,0.0
19519,0.0
19520,0.0
19521,0.0
19522,0.0
19523,0.0
19524,0.0
19525,0.0
19526,2.0
19527,5.0
19528,5.0
19529,5.0
19530,4.0
19531,6.0
19532,6.0
19533,3.0
19534,5.0
19535,5.0
19536,6.0
19537,6.0
19538,2.0
19539,0.0
19540,0.0
19541,0.0
19542,0.0
19543,0.0
19544,0.0
19545,0.0
19546,0.0
19547,0.0
19548,0.0
19549,0.0
19550,1.0
19551,6.0
19552,5.0
19553,5.0
19554,4.0
19555,6.0
19556,5.0
19557,3.0
19558,3.0
19559,4.0
19560,6.0
19561,7.0
19562,2.0
19563,0.0
19564,0.0
19565,0.0
19566,0.0
19567,0.0
19568,0.0
19569,0.0
19570,0.0
19571,0.0
19572,0.0
19573,0.0
19574,0.0
19575,7.0
19576,5.0
19577,5.0
19578,5.0
19579,8.0
19580,6.0
19581,4.0
19582,4.0
19583,5.0
19584,8.0
19585,7.0
19586,3.0
19587,0.0
19588,0.0
19589,0.0
19590,0.0
19591,0.0
19592,0.0
19593,0.0
19594,0.0
19595,0.0
19596,0.0
19597,0.0
19598,0.0
19599,2.0
19600,5.0
19601,8.0
19602,9.0
19603,10.0
19604,10.0
19605,6.0
19606,6.0
19607,5.0
19608,6.0
19609,4.0
19610,2.0
19611,0.0
19612,0.0
19613,0.0
19614,0.0
19615,0.0
19616,0.0
19617,0.0
19618,0.0
19619,0.0
19620,0.0
19621,0.0
19622,0.0
19623,3.0
19624,3.0
19625,4.0
19626,8.0
19627,7.0
19628,7.0
19629,6.0
19630,5.0
19631,3.0
19632,4.0
19633,1.0
19634,0.0
19635,0.0
19636,0.0
19637,0.0
19638,0.0
19639,0.0
19640,0.0
19641,0.0
19642,0.0
19643,0.0
19644,0.0
19645,0.0
19646,0.0
19647,6.0
19648,4.0
19649,3.0
19650,4.0
19651,6.0
19652,4.0
19653,2.0
19654,2.0
19655,3.0
19656,4.0
19657,3.0
19658,0.0
19659,0.0
19660,0.0
19661,0.0
19662,0.0
19663,0.0
19664,0.0
19665,0.0
19666,0.0
19667,0.0
19668,0.0
19669,0.0
19670,4.0
19671,7.0
19672,4.0
19673,5.0
19674,4.0
19675,4.0
19676,7.0
19677,3.0
19678,3.0
19679,4.0
19680,6.0
19681,5.0
19682,2.0
19683,0.0
19684,0.0
19685,0.0
19686,0.0
19687,0.0
19688,0.0
19689,0.0
19690,0.0
19691,0.0
19692,0.0
19693,1.0
19694,2.0
19695,6.0
19696,6.0
19697,4.0
19698,5.0
19699,6.0
19700,6.0
19701,3.0
19702,4.0
19703,5.0
19704,6.0
19705,6.0
19706,2.0
19707,0.0
19708,0.0
19709,0.0
19710,0.0
19711,0.0
19712,0.0
19713,0.0
19714,0.0
19715,0.0
19716,0.0
19717,0.0
19718,1.0
19719,5.0
19720,4.0
19721,4.0
19722,4.0
19723,6.0
19724,5.0
19725,3.0
19726,3.0
19727,4.0
19728,6.0
19729,6.0
19730,2.0
19731,0.0
19732,0.0
19733,0.0
19734,0.0
19735,0.0
19736,0.0
19737,0.0
19738,0.0
19739,0.0
19740,0.0
19741,0.0
19742,0.0
19743,7.0
19744,4.0
19745,4.0
19746,4.0
19747,8.0
19748,6.0
19749,5.0
19750,4.0
19751,5.0
19752,8.0
19753,7.0
19754,3.0
19755,0.0
19756,0.0
19757,0.0
19758,0.0
19759,0.0
19760,0.0
19761,0.0
19762,0.0
19763,0.0
19764,0.0
19765,0.0
19766,0.0
19767,0.0
19768,5.0
19769,6.0
19770,9.0
19771,9.0
19772,10.0
19773,6.0
19774,6.0
19775,5.0
19776,6.0
19777,4.0
19778,2.0
19779,0.0
19780,0.0
19781,0.0
19782,0.0
19783,0.0
19784,0.0
19785,0.0
19786,0.0
19787,0.0
19788,0.0
19789,0.0
19790,0.0
19791,3.0
19792,2.0
19793,4.0
19794,7.0
19795,7.0
19796,7.0
19797,5.0
19798,6.0
19799,4.0
19800,4.0
19801,1.0
19802,0.0
19803,0.0
19804,0.0
19805,0.0
19806,0.0
19807,0.0
19808,0.0
19809,0.0
19810,0.0
19811,0.0
19812,0.0
19813,0.0
19814,0.0
19815,6.0
19816,3.0
19817,4.0
19818,3.0
19819,6.0
19820,4.0
19821,3.0
19822,2.0
19823,3.0
19824,3.0
19825,3.0
19826,1.0
19827,0.0
19828,0.0
19829,0.0
19830,0.0
19831,0.0
19832,0.0
19833,0.0
19834,0.0
19835,0.0
19836,0.0
19837,0.0
19838,3.0
19839,5.0
19840,5.0
19841,4.0
19842,3.0
19843,7.0
19844,7.0
19845,3.0
19846,3.0
19847,4.0
19848,5.0
19849,4.0
19850,2.0
19851,0.0
19852,0.0
19853,0.0
19854,0.0
19855,0.0
19856,0.0
19857,0.0
19858,0.0
19859,0.0
19860,0.0
19861,0.0
19862,1.0
19863,5.0
19864,5.0
19865,4.0
19866,5.0
19867,6.0
19868,6.0
19869,3.0
19870,4.0
19871,5.0
19872,7.0
19873,7.0
19874,2.0
19875,0.0
19876,0.0
19877,0.0
19878,0.0
19879,0.0
19880,0.0
19881,0.0
19882,0.0
19883,0.0
19884,0.0
19885,0.0
19886,1.0
19887,5.0
19888,4.0
19889,5.0
19890,4.0
19891,6.0
19892,6.0
19893,4.0
19894,3.0
19895,4.0
19896,7.0
19897,7.0
19898,2.0
19899,0.0
19900,0.0
19901,0.0
19902,0.0
19903,0.0
19904,0.0
19905,0.0
19906,0.0
19907,0.0
19908,0.0
19909,0.0
19910,0.0
19911,6.0
19912,7.0
19913,5.0
19914,6.0
19915,8.0
19916,7.0
19917,5.0
19918,4.0
19919,6.0
19920,7.0
19921,8.0
19922,2.0
19923,0.0
19924,0.0
19925,0.0
19926,0.0
19927,0.0
19928,0.0
19929,0.0
19930,0.0
19931,0.0
19932,0.0
19933,0.0
19934,0.0
19935,1.0
19936,10.0
19937,7.0
19938,10.0
19939,10.0
19940,11.0
19941,6.0
19942,7.0
19943,6.0
19944,7.0
19945,4.0
19946,2.0
19947,0.0
19948,0.0
19949,0.0
19950,0.0
19951,0.0
19952,0.0
19953,0.0
19954,0.0
19955,0.0
19956,0.0
19957,0.0
19958,0.0
19959,4.0
19960,5.0
19961,3.0
19962,8.0
19963,7.0
19964,6.0
19965,6.0
19966,5.0
19967,4.0
19968,3.0
19969,2.0
19970,0.0
19971,0.0
19972,0.0
19973,0.0
19974,0.0
19975,0.0
19976,0.0
19977,0.0
19978,0.0
19979,0.0
19980,0.0
19981,0.0
19982,0.0
19983,4.0
19984,3.0
19985,2.0
19986,4.0
19987,6.0
19988,4.0
19989,4.0
19990,1.0
19991,3.0
19992,4.0
19993,3.0
19994,1.0
19995,0.0
19996,0.0
19997,0.0
19998,0.0
19999,0.0
20000,0.0
20001,0.0
20002,0.0
20003,0.0
20004,0.0
20005,0.0
20006,2.0
20007,6.0
20008,6.0
20009,3.0
20010,3.0
20011,4.0
20012,6.0
20013,3.0
20014,3.0
20015,4.0
20016,7.0
20017,5.0
20018,2.0
20019,0.0
20020,0.0
20021,0.0
20022,0.0
20023,0.0
20024,0.0
20025,0.0
20026,0.0
20027,0.0
20028,0.0
20029,0.0
20030,3.0
20031,5.0
20032,5.0
20033,4.0
20034,4.0
20035,7.0
20036,6.0
20037,3.0
20038,3.0
20039,6.0
20040,7.0
20041,6.0
20042,2.0
20043,0.0
20044,0.0
20045,0.0
20046,0.0
20047,0.0
20048,0.0
20049,0.0
20050,0.0
20051,0.0
20052,0.0
20053,0.0
20054,2.0
20055,5.0
20056,4.0
20057,5.0
20058,4.0
20059,5.0
20060,5.0
20061,5.0
20062,3.0
20063,4.0
20064,7.0
20065,7.0
20066,3.0
20067,0.0
20068,0.0
20069,0.0
20070,0.0
20071,0.0
20072,0.0
20073,0.0
20074,0.0
20075,0.0
20076,0.0
20077,0.0
20078,1.0
20079,7.0
20080,5.0
20081,5.0
20082,4.0
20083,7.0
20084,7.0
20085,4.0
20086,4.0
20087,5.0
20088,9.0
20089,7.0
20090,3.0
20091,0.0
20092,0.0
20093,0.0
20094,0.0
20095,0.0
20096,0.0
20097,0.0
20098,0.0
20099,0.0
20100,0.0
20101,0.0
20102,0.0
20103,1.0
20104,4.0
20105,7.0
20106,9.0
20107,10.0
20108,10.0
20109,6.0
20110,6.0
20111,5.0
20112,8.0
20113,4.0
20114,3.0
20115,0.0
20116,0.0
20117,0.0
20118,0.0
20119,0.0
20120,0.0
20121,0.0
20122,0.0
20123,0.0
20124,0.0
20125,0.0
20126,0.0
20127,2.0
20128,3.0
20129,4.0
20130,10.0
20131,7.0
20132,7.0
20133,5.0
20134,5.0
20135,3.0
20136,3.0
20137,1.0
20138,0.0
20139,0.0
20140,0.0
20141,0.0
20142,0.0
20143,0.0
20144,0.0
20145,0.0
20146,0.0
20147,0.0
20148,0.0
20149,0.0
20150,0.0
20151,5.0
20152,6.0
20153,2.0
20154,4.0
20155,5.0
20156,4.0
20157,2.0
20158,1.0
20159,4.0
20160,4.0
20161,4.0
20162,1.0
20163,0.0
20164,0.0
20165,0.0
20166,0.0
20167,0.0
20168,0.0
20169,0.0
20170,0.0
20171,0.0
20172,0.0
20173,0.0
20174,3.0
20175,5.0
20176,5.0
20177,3.0
20178,5.0
20179,4.0
20180,6.0
20181,2.0
20182,4.0
20183,4.0
20184,7.0
20185,5.0
20186,2.0
20187,0.0
20188,0.0
20189,0.0
20190,0.0
20191,0.0
20192,0.0
20193,0.0
20194,0.0
20195,0.0
20196,0.0
20197,0.0
20198,1.0
20199,7.0
20200,5.0
20201,6.0
20202,4.0
20203,5.0
20204,6.0
20205,3.0
20206,4.0
20207,6.0
20208,7.0
20209,6.0
20210,2.0
20211,0.0
20212,0.0
20213,0.0
20214,0.0
20215,0.0
20216,0.0
20217,0.0
20218,0.0
20219,0.0
20220,0.0
20221,0.0
20222,1.0
20223,5.0
20224,4.0
20225,4.0
20226,4.0
20227,6.0
20228,5.0
20229,4.0
20230,3.0
20231,4.0
20232,6.0
20233,7.0
20234,2.0
20235,0.0
20236,0.0
20237,0.0
20238,0.0
20239,0.0
20240,0.0
20241,0.0
20242,0.0
20243,0.0
20244,0.0
20245,0.0
20246,0.0
20247,6.0
20248,6.0
20249,4.0
20250,5.0
20251,8.0
20252,6.0
20253,4.0
20254,4.0
20255,5.0
20256,8.0
20257,7.0
20258,3.0
20259,0.0
20260,0.0
20261,0.0
20262,0.0
20263,0.0
20264,0.0
20265,0.0
20266,0.0
20267,0.0
20268,0.0
20269,0.0
20270,0.0
20271,0.0
20272,6.0
20273,8.0
20274,9.0
20275,9.0
20276,10.0
20277,6.0
20278,5.0
20279,6.0
20280,6.0
20281,4.0
20282,2.0
20283,0.0
20284,0.0
20285,0.0
20286,0.0
20287,0.0
20288,0.0
20289,0.0
20290,0.0
20291,0.0
20292,0.0
20293,0.0
20294,0.0
20295,3.0
20296,4.0
20297,4.0
20298,7.0
20299,8.0
20300,8.0
20301,6.0
20302,5.0
20303,4.0
20304,3.0
20305,1.0
20306,0.0
20307,0.0
20308,0.0
20309,0.0
20310,0.0
20311,0.0
20312,0.0
20313,0.0
20314,0.0
20315,0.0
20316,0.0
20317,0.0
20318,1.0
20319,5.0
20320,4.0
20321,3.0
20322,5.0
20323,5.0
20324,4.0
20325,2.0
20326,2.0
20327,4.0
20328,4.0
20329,3.0
20330,1.0
20331,0.0
20332,0.0
20333,0.0
20334,0.0
20335,0.0
20336,0.0
20337,0.0
20338,0.0
20339,0.0
20340,0.0
20341,0.0
20342,2.0
20343,6.0
20344,5.0
20345,3.0
20346,4.0
20347,5.0
20348,6.0
20349,3.0
20350,4.0
20351,6.0
20352,6.0
20353,6.0
20354,2.0
20355,0.0
20356,0.0
20357,0.0
20358,0.0
20359,0.0
20360,0.0
20361,0.0
20362,0.0
20363,0.0
20364,0.0
20365,0.0
20366,1.0
20367,5.0
20368,6.0
20369,4.0
20370,4.0
20371,6.0
20372,5.0
20373,3.0
20374,4.0
20375,5.0
20376,6.0
20377,6.0
20378,2.0
20379,0.0
20380,0.0
20381,0.0
20382,0.0
20383,0.0
20384,0.0
20385,0.0
20386,0.0
20387,0.0
20388,0.0
20389,0.0
20390,1.0
20391,4.0
20392,6.0
20393,4.0
20394,5.0
20395,6.0
20396,5.0
20397,3.0
20398,3.0
20399,4.0
20400,7.0
20401,7.0
20402,2.0
20403,0.0
20404,0.0
20405,0.0
20406,0.0
20407,0.0
20408,0.0
20409,0.0
20410,0.0
20411,0.0
20412,0.0
20413,0.0
20414,1.0
20415,9.0
20416,5.0
20417,4.0
20418,5.0
20419,8.0
20420,6.0
20421,4.0
20422,4.0
20423,6.0
20424,8.0
20425,7.0
20426,3.0
20427,0.0
20428,0.0
20429,0.0
20430,0.0
20431,0.0
20432,0.0
20433,0.0
20434,0.0
20435,0.0
20436,0.0
20437,0.0
20438,0.0
20439,2.0
20440,4.0
20441,8.0
20442,9.0
20443,9.0
20444,13.0
20445,7.0
20446,5.0
20447,4.0
20448,6.0
20449,4.0
20450,3.0
20451,0.0
20452,0.0
20453,0.0
20454,0.0
20455,0.0
20456,0.0
20457,0.0
20458,0.0
20459,0.0
20460,0.0
20461,0.0
20462,0.0
20463,2.0
20464,4.0
20465,4.0
20466,7.0
20467,7.0
20468,7.0
20469,5.0
20470,5.0
20471,3.0
20472,4.0
20473,1.0
20474,0.0
20475,0.0
20476,0.0
20477,0.0
20478,0.0
20479,0.0
20480,0.0
20481,0.0
20482,0.0
20483,0.0
20484,0.0
20485,0.0
20486,0.0
20487,5.0
20488,4.0
20489,4.0
20490,4.0
20491,6.0
20492,4.0
20493,2.0
20494,2.0
20495,3.0
20496,4.0
20497,2.0
20498,2.0
20499,0.0
20500,0.0
20501,0.0
20502,0.0
20503,0.0
20504,0.0
20505,0.0
20506,0.0
20507,0.0
20508,0.0
20509,0.0
20510,2.0
20511,6.0
20512,5.0
20513,4.0
20514,4.0
20515,5.0
20516,6.0
20517,3.0
20518,3.0
20519,4.0
20520,6.0
20521,6.0
20522,1.0
20523,0.0
20524,0.0
20525,0.0
20526,0.0
20527,0.0
20528,0.0
20529,0.0
20530,0.0
20531,0.0
20532,0.0
20533,0.0
20534,1.0
20535,6.0
20536,5.0
20537,4.0
20538,5.0
20539,6.0
20540,5.0
20541,3.0
20542,4.0
20543,5.0
20544,6.0
20545,6.0
20546,3.0
20547,0.0
20548,0.0
20549,0.0
20550,0.0
20551,0.0
20552,0.0
20553,0.0
20554,0.0
20555,0.0
20556,0.0
20557,0.0
20558,1.0
20559,5.0
20560,4.0
20561,4.0
20562,4.0
20563,6.0
20564,5.0
20565,4.0
20566,3.0
20567,4.0
20568,6.0
20569,7.0
20570,4.0
20571,0.0
20572,0.0
20573,0.0
20574,0.0
20575,0.0
20576,0.0
20577,0.0
20578,0.0
20579,0.0
20580,0.0
20581,0.0
20582,0.0
20583,7.0
20584,5.0
20585,5.0
20586,4.0
20587,8.0
20588,6.0
20589,4.0
20590,4.0
20591,5.0
20592,7.0
20593,7.0
20594,3.0
20595,1.0
20596,0.0
20597,0.0
20598,0.0
20599,0.0
20600,0.0
20601,0.0
20602,0.0
20603,0.0
20604,0.0
20605,0.0
20606,0.0
20607,1.0
20608,5.0
20609,7.0
20610,10.0
20611,10.0
20612,10.0
20613,6.0
20614,6.0
20615,4.0
20616,6.0
20617,4.0
20618,2.0
20619,0.0
20620,0.0
20621,0.0
20622,0.0
20623,0.0
20624,0.0
20625,0.0
20626,0.0
20627,0.0
20628,0.0
20629,0.0
20630,0.0
20631,2.0
20632,3.0
20633,4.0
20634,7.0
20635,7.0
20636,7.0
20637,5.0
20638,5.0
20639,3.0
20640,3.0
20641,1.0
20642,0.0
20643,0.0
20644,0.0
20645,0.0
20646,0.0
20647,0.0
20648,0.0
20649,0.0
20650,0.0
20651,0.0
20652,1.0
20653,2.0
20654,2.0
20655,5.0
20656,4.0
20657,3.0
20658,3.0
20659,5.0
20660,4.0
20661,2.0
20662,2.0
20663,3.0
20664,3.0
20665,4.0
20666,3.0
20667,0.0
20668,0.0
20669,0.0
20670,0.0
20671,0.0
20672,0.0
20673,0.0
20674,0.0
20675,0.0
20676,0.0
20677,0.0
20678,3.0
20679,5.0
20680,5.0
20681,3.0
20682,4.0
20683,5.0
20684,6.0
20685,3.0
20686,4.0
20687,4.0
20688,5.0
20689,4.0
20690,3.0
20691,0.0
20692,0.0
20693,0.0
20694,0.0
20695,0.0
20696,0.0
20697,0.0
20698,0.0
20699,0.0
20700,0.0
20701,0.0
20702,1.0
20703,5.0
20704,5.0
20705,4.0
20706,4.0
20707,6.0
20708,5.0
20709,3.0
20710,4.0
20711,5.0
20712,6.0
20713,6.0
20714,1.0
20715,0.0
20716,0.0
20717,0.0
20718,0.0
20719,0.0
20720,0.0
20721,0.0
20722,0.0
20723,0.0
20724,0.0
20725,0.0
20726,1.0
20727,5.0
20728,4.0
20729,4.0
20730,5.0
20731,6.0
20732,6.0
20733,3.0
20734,3.0
20735,4.0
20736,6.0
20737,6.0
20738,4.0
20739,0.0
20740,0.0
20741,0.0
20742,0.0
20743,0.0
20744,0.0
20745,0.0
20746,0.0
20747,0.0
20748,0.0
20749,0.0
20750,0.0
20751,7.0
20752,5.0
20753,5.0
20754,5.0
20755,8.0
20756,6.0
20757,4.0
20758,4.0
20759,5.0
20760,7.0
20761,6.0
20762,5.0
20763,0.0
20764,0.0
20765,0.0
20766,0.0
20767,0.0
20768,0.0
20769,0.0
20770,0.0
20771,0.0
20772,0.0
20773,0.0
20774,0.0
20775,1.0
20776,5.0
20777,7.0
20778,10.0
20779,10.0
20780,10.0
20781,6.0
20782,6.0
20783,5.0
20784,6.0
20785,3.0
20786,1.0
20787,0.0
20788,0.0
20789,0.0
20790,0.0
20791,0.0
20792,0.0
20793,0.0
20794,0.0
20795,0.0
20796,0.0
20797,0.0
20798,0.0
20799,2.0
20800,3.0
20801,4.0
20802,7.0
20803,7.0
20804,7.0
20805,5.0
20806,7.0
20807,4.0
20808,4.0
20809,2.0
20810,0.0
20811,0.0
20812,0.0
20813,0.0
20814,0.0
20815,0.0
20816,0.0
20817,0.0
20818,0.0
20819,0.0
20820,0.0
20821,0.0
20822,0.0
20823,4.0
20824,4.0
20825,3.0
20826,4.0
20827,5.0
20828,4.0
20829,3.0
20830,2.0
20831,4.0
20832,4.0
20833,4.0
20834,1.0
20835,0.0
20836,0.0
20837,0.0
20838,0.0
20839,0.0
20840,0.0
20841,0.0
20842,0.0
20843,0.0
20844,0.0
20845,0.0
20846,2.0
20847,5.0
20848,6.0
20849,4.0
20850,3.0
20851,8.0
20852,6.0
20853,3.0
20854,4.0
20855,5.0
20856,6.0
20857,6.0
20858,3.0
20859,0.0
20860,0.0
20861,0.0
20862,0.0
20863,0.0
20864,0.0
20865,0.0
20866,0.0
20867,0.0
20868,0.0
20869,0.0
20870,1.0
20871,5.0
20872,5.0
20873,5.0
20874,4.0
20875,8.0
20876,5.0
20877,3.0
20878,5.0
20879,6.0
20880,6.0
20881,7.0
20882,2.0
20883,0.0
20884,0.0
20885,0.0
20886,0.0
20887,0.0
20888,0.0
20889,0.0
20890,0.0
20891,0.0
20892,0.0
20893,0.0
20894,1.0
20895,5.0
20896,6.0
20897,4.0
20898,4.0
20899,6.0
20900,6.0
20901,3.0
20902,5.0
20903,5.0
20904,7.0
20905,7.0
20906,2.0
20907,0.0
20908,0.0
20909,0.0
20910,0.0
20911,0.0
20912,0.0
20913,0.0
20914,0.0
20915,0.0
20916,0.0
20917,0.0
20918,0.0
20919,7.0
20920,5.0
20921,4.0
20922,4.0
20923,8.0
20924,5.0
20925,5.0
20926,5.0
20927,6.0
20928,8.0
20929,8.0
20930,3.0
20931,0.0
20932,0.0
20933,0.0
20934,0.0
20935,0.0
20936,0.0
20937,0.0
20938,0.0
20939,0.0
20940,0.0
20941,0.0
20942,0.0
20943,1.0
20944,5.0
20945,7.0
20946,9.0
20947,10.0
20948,10.0
20949,6.0
20950,6.0
20951,5.0
20952,7.0
20953,5.0
20954,3.0
20955,0.0
20956,0.0
20957,0.0
20958,0.0
20959,0.0
20960,0.0
20961,0.0
20962,0.0
20963,0.0
20964,0.0
20965,0.0
20966,0.0
20967,1.0
20968,3.0
20969,4.0
20970,7.0
20971,8.0
20972,6.0
20973,5.0
20974,6.0
20975,4.0
20976,4.0
20977,2.0
20978,0.0
20979,0.0
20980,0.0
20981,0.0
20982,0.0
20983,0.0
20984,0.0
20985,0.0
20986,0.0
20987,0.0
20988,0.0
20989,0.0
20990,0.0
20991,5.0
20992,4.0
20993,3.0
20994,3.0
20995,6.0
20996,4.0
20997,2.0
20998,3.0
20999,4.0
21000,4.0
21001,3.0
21002,1.0
21003,0.0
21004,0.0
21005,0.0
21006,0.0
21007,0.0
21008,0.0
21009,0.0
21010,0.0
21011,0.0
21012,0.0
21013,0.0
21014,2.0
21015,6.0
21016,4.0
21017,3.0
21018,3.0
21019,5.0
21020,6.0
21021,7.0
21022,5.0
21023,5.0
21024,6.0
21025,5.0
21026,3.0
21027,0.0
21028,0.0
21029,0.0
21030,0.0
21031,0.0
21032,0.0
21033,0.0
21034,0.0
21035,0.0
21036,0.0
21037,0.0
21038,1.0
21039,5.0
21040,5.0
21041,5.0
21042,5.0
21043,7.0
21044,5.0
21045,3.0
21046,4.0
21047,5.0
21048,6.0
21049,6.0
21050,2.0
21051,0.0
21052,0.0
21053,0.0
21054,0.0
21055,0.0
21056,0.0
21057,0.0
21058,0.0
21059,0.0
21060,0.0
21061,0.0
21062,1.0
21063,4.0
21064,4.0
21065,4.0
21066,5.0
21067,6.0
21068,5.0
21069,3.0
21070,4.0
21071,5.0
21072,6.0
21073,7.0
21074,2.0
21075,0.0
21076,0.0
21077,0.0
21078,0.0
21079,0.0
21080,0.0
21081,0.0
21082,0.0
21083,0.0
21084,0.0
21085,0.0
21086,0.0
21087,6.0
21088,5.0
21089,5.0
21090,4.0
21091,8.0
21092,6.0
21093,4.0
21094,5.0
21095,5.0
21096,8.0
21097,7.0
21098,3.0
21099,0.0
21100,0.0
21101,0.0
21102,0.0
21103,0.0
21104,0.0
21105,0.0
21106,0.0
21107,0.0
21108,0.0
21109,0.0
21110,0.0
21111,1.0
21112,6.0
21113,7.0
21114,10.0
21115,10.0
21116,10.0
21117,7.0
21118,6.0
21119,5.0
21120,7.0
21121,5.0
21122,3.0
21123,0.0
21124,0.0
21125,0.0
21126,0.0
21127,0.0
21128,0.0
21129,0.0
21130,0.0
21131,0.0
21132,0.0
21133,0.0
21134,0.0
21135,1.0
21136,3.0
